loan_purpose,loan_amount,debt_to_income_ratio,property_value,income,occupancy_type,derived_race,derived_sex,applicant_age,loan_to_value_ratio,action_taken
1,755000.0,43,955000.0,270.0,1,Asian,Joint,45-54,79.99,Loan originated
1,945000.0,30%-<36%,1355000.0,295.0,1,White,Joint,25-34,70.0,Loan originated
1,725000.0,49,1025000.0,459.0,1,Asian,Joint,65-74,70.0,Loan originated
1,755000.0,40,1915000.0,281.0,1,Asian,Male,55-64,39.18,Loan originated
1,325000.0,20%-<30%,1605000.0,384.0,1,Asian,Joint,25-34,20.31,Loan originated
1,625000.0,30%-<36%,835000.0,187.0,1,Asian,Female,35-44,75.0,Loan originated
1,785000.0,43,985000.0,182.0,1,Asian,Female,25-34,80.0,Loan originated
1,815000.0,42,915000.0,192.0,1,White,Joint,45-54,89.99,Loan originated
1,295000.0,30%-<36%,495000.0,121.0,1,White,Male,35-44,59.27,Loan originated
1,925000.0,20%-<30%,1155000.0,373.0,1,White,Joint,35-44,80.0,Loan originated
1,735000.0,47,915000.0,485.0,1,Asian,Female,<25,79.93,Loan originated
1,935000.0,49,1235000.0,190.0,1,Asian,Male,45-54,75.55,Loan originated
1,705000.0,43,825000.0,206.0,1,Asian,Joint,25-34,85.0,Loan originated
1,1045000.0,42,1305000.0,320.0,1,Asian,Male,<25,80.0,Loan originated
1,975000.0,30%-<36%,1215000.0,484.0,1,White,Joint,35-44,80.0,Loan originated
1,365000.0,30%-<36%,715000.0,154.0,1,Hispanic or Latino,Joint,35-44,51.68,Loan originated
1,1005000.0,42,2365000.0,268.0,1,White,Joint,65-74,42.37,Loan originated
1,525000.0,45,1035000.0,131.0,1,White,Joint,45-54,50.92,Application denied
1,975000.0,48,1435000.0,190.0,1,Asian,Male,35-44,68.5,Loan originated
1,625000.0,49,665000.0,190.0,1,Hispanic or Latino,Male,25-34,95.0,Loan originated
1,495000.0,<20%,555000.0,457.0,1,Asian,Female,35-44,90.0,Loan originated
1,725000.0,41,765000.0,218.0,1,Asian,Joint,35-44,94.9,Loan originated
1,815000.0,41,905000.0,211.0,1,White,Female,25-34,90.0,Loan originated
1,245000.0,44,425000.0,84.0,1,Asian,Male,45-54,56.51,Application denied
1,635000.0,46,695000.0,137.0,1,Asian,Male,25-34,90.64,Loan originated
1,455000.0,30%-<36%,765000.0,164.0,1,Asian,Male,35-44,58.52,Loan originated
1,275000.0,38,575000.0,261.0,1,Hispanic or Latino,Female,>74,47.83,Loan originated
1,1005000.0,30%-<36%,2395000.0,343.0,1,White,Joint,35-44,41.84,Loan originated
1,505000.0,38,1425000.0,175.0,1,White,Joint,<25,35.09,Loan originated
1,695000.0,30%-<36%,1165000.0,253.0,1,White,Joint,55-64,60.0,Loan originated
1,405000.0,20%-<30%,505000.0,164.0,1,Asian,Male,25-34,80.0,Loan originated
1,295000.0,43,365000.0,75.0,1,Hispanic or Latino,Female,55-64,79.86,Loan originated
1,685000.0,30%-<36%,865000.0,206.0,1,Asian,Male,35-44,80.0,Loan originated
1,355000.0,41,985000.0,111.0,1,Asian,Female,25-34,35.53,Loan originated
1,775000.0,42,1035000.0,210.0,1,White,Female,45-54,75.0,Loan originated
1,675000.0,46,955000.0,165.0,1,White,Joint,45-54,70.86,Loan originated
1,1005000.0,48,1555000.0,210.0,1,White,Joint,45-54,64.52,Loan originated
1,335000.0,20%-<30%,445000.0,143.0,1,Asian,Male,25-34,75.0,Loan originated
1,605000.0,46,755000.0,223.0,1,Asian,Male,35-44,80.0,Loan originated
1,765000.0,46,845000.0,241.0,1,Hispanic or Latino,Joint,45-54,90.38,Application denied
1,685000.0,47,725000.0,207.0,1,White,Male,35-44,95.0,Loan originated
1,585000.0,43,735000.0,255.0,1,Asian,Male,25-34,79.89,Loan originated
1,765000.0,49,985000.0,254.0,1,Asian,Male,35-44,77.45,Loan originated
1,985000.0,36,1405000.0,338.0,1,Asian,Joint,35-44,70.0,Loan originated
1,255000.0,49,555000.0,56.0,1,Asian,Female,25-34,45.45,Loan originated
1,1125000.0,20%-<30%,1405000.0,402.0,1,Asian,Joint,25-34,80.0,Loan originated
1,765000.0,41,815000.0,244.0,1,White,Female,35-44,94.63,Loan originated
1,1105000.0,30%-<36%,1475000.0,345.0,1,Asian,Joint,25-34,75.0,Loan originated
1,695000.0,46,895000.0,171.0,1,White,Male,35-44,77.73,Loan originated
1,955000.0,44,1435000.0,315.0,1,White,Joint,35-44,66.54,Loan originated
1,505000.0,49,635000.0,145.0,1,Hispanic or Latino,Joint,35-44,80.0,Loan originated
1,605000.0,49,755000.0,320.0,1,White,Female,25-34,80.0,Loan originated
1,885000.0,30%-<36%,1265000.0,295.0,1,Asian,Joint,25-34,69.97,Loan originated
1,605000.0,46,875000.0,237.0,1,Asian,Female,65-74,68.42,Loan originated
1,545000.0,42,625000.0,274.0,1,White,Joint,35-44,87.25,Loan originated
1,615000.0,42,815000.0,270.0,1,Black or African American,Joint,55-64,74.99,Loan originated
1,455000.0,20%-<30%,705000.0,227.0,1,Asian,Joint,25-34,64.69,Loan originated
1,655000.0,44,1095000.0,167.0,1,White,Female,65-74,59.63,Loan originated
1,365000.0,20%-<30%,515000.0,129.0,1,Hispanic or Latino,Female,45-54,71.41,Loan originated
1,1125000.0,40,1405000.0,514.0,1,Asian,Joint,35-44,80.0,Loan originated
1,665000.0,36,895000.0,413.0,1,Asian,Joint,45-54,75.0,Loan originated
1,955000.0,>60%,1295000.0,0.0,1,White,Female,55-64,73.36,Loan originated
1,1045000.0,42,1315000.0,230.0,1,Asian,Male,35-44,79.98,Loan originated
1,665000.0,30%-<36%,1065000.0,213.0,1,White,Joint,35-44,62.37,Loan originated
1,975000.0,39,1085000.0,305.0,1,Asian,Female,25-34,89.81,Loan originated
1,505000.0,36,1015000.0,722.0,1,Asian,Male,55-64,49.5,Loan originated
1,1135000.0,44,1425000.0,266.0,1,Asian,Male,25-34,80.0,Loan originated
1,885000.0,38,1105000.0,220.0,1,Asian,Male,45-54,80.0,Loan originated
1,345000.0,41,765000.0,89.0,1,Hispanic or Latino,Joint,35-44,97.73,Loan originated
1,1105000.0,<20%,2205000.0,712.0,1,White,Joint,35-44,50.0,Loan originated
1,1045000.0,20%-<30%,1315000.0,525.0,1,White,Joint,35-44,80.0,Loan originated
1,605000.0,44,675000.0,125.0,1,Asian,Male,25-34,90.0,Loan originated
1,585000.0,49,735000.0,174.0,1,White,Female,55-64,80.0,Loan originated
1,625000.0,30%-<36%,1245000.0,315.0,1,White,Joint,55-64,50.0,Loan originated
1,815000.0,39,1015000.0,246.0,1,Asian,Male,25-34,80.0,Loan originated
1,765000.0,20%-<30%,855000.0,433.0,1,White,Female,25-34,90.0,Loan originated
1,835000.0,44,1045000.0,184.0,1,Black or African American,Male,25-34,80.0,Loan originated
1,255000.0,45,555000.0,80.0,1,White,Joint,55-64,45.71,Loan originated
1,675000.0,30%-<36%,745000.0,281.0,1,Asian,Male,35-44,90.0,Loan originated
1,455000.0,42,505000.0,120.0,1,White,Male,55-64,90.0,Loan originated
1,575000.0,38,715000.0,175.0,1,Asian,Male,25-34,80.0,Loan originated
1,1125000.0,38,1405000.0,272.0,1,Asian,Joint,35-44,80.0,Loan originated
1,1045000.0,30%-<36%,1315000.0,304.0,1,Asian,Male,25-34,79.89,Loan originated
1,705000.0,47,1355000.0,249.0,1,White,Joint,65-74,51.66,Loan originated
1,885000.0,30%-<36%,1185000.0,452.0,1,Asian,Joint,35-44,74.99,Application denied
1,575000.0,44,715000.0,123.0,1,White,Male,25-34,80.0,Loan originated
1,655000.0,46,825000.0,168.0,1,Asian,Joint,45-54,80.0,Loan originated
1,485000.0,37,645000.0,142.0,1,Asian,Joint,35-44,75.0,Loan originated
1,645000.0,41,685000.0,261.0,1,Hispanic or Latino,Joint,35-44,94.88,Loan originated
1,1045000.0,20%-<30%,1445000.0,338.0,1,Asian,Joint,25-34,72.37,Loan originated
1,855000.0,50%-60%,905000.0,168.0,1,White,Female,35-44,95.0,Application denied
1,755000.0,45,945000.0,157.0,1,Asian,Male,25-34,80.0,Loan originated
1,205000.0,30%-<36%,265000.0,128.0,1,Hispanic or Latino,Female,25-34,75.0,Loan originated
1,695000.0,44,985000.0,524.0,1,Asian,Joint,45-54,70.31,Loan originated
1,55000.0,<20%,575000.0,128.0,1,Black or African American,Joint,65-74,8.81,Loan originated
1,355000.0,40,455000.0,194.0,1,Hispanic or Latino,Male,45-54,77.17,Loan originated
1,715000.0,40,795000.0,347.0,1,Black or African American,Female,45-54,90.0,Loan originated
1,765000.0,43,975000.0,186.0,1,Asian,Male,45-54,78.68,Loan originated
1,495000.0,44,1125000.0,237.0,1,Asian,Male,55-64,43.91,Loan originated
1,655000.0,38,1205000.0,172.0,1,Asian,Male,35-44,53.94,Loan originated
1,805000.0,41,955000.0,256.0,1,Asian,Joint,35-44,85.0,Loan originated
1,605000.0,20%-<30%,855000.0,220.0,1,Asian,Male,35-44,70.0,Loan originated
1,355000.0,37,445000.0,103.0,1,Asian,Male,25-34,80.0,Loan originated
1,915000.0,44,1265000.0,216.0,1,Asian,Joint,25-34,72.33,Loan originated
1,875000.0,49,925000.0,188.0,1,Hispanic or Latino,Male,45-54,95.0,Loan originated
1,1015000.0,20%-<30%,1355000.0,440.0,1,Asian,Joint,25-34,75.0,Loan originated
1,1015000.0,42,1265000.0,234.0,1,Asian,Male,25-34,80.0,Loan originated
1,335000.0,40,455000.0,97.0,1,Asian,Joint,35-44,75.0,Loan originated
1,965000.0,<20%,1205000.0,668.0,1,Hispanic or Latino,Joint,55-64,80.0,Loan originated
1,1005000.0,47,1655000.0,465.0,1,Asian,Male,55-64,60.61,Loan originated
1,625000.0,44,955000.0,150.0,1,White,Male,25-34,64.99,Loan originated
1,715000.0,49,745000.0,187.0,1,Asian,Joint,35-44,95.0,Loan originated
1,665000.0,30%-<36%,965000.0,459.0,1,Asian,Joint,45-54,68.75,Loan originated
1,465000.0,38,1515000.0,150.0,1,Asian,Female,25-34,30.46,Application denied
1,435000.0,20%-<30%,545000.0,177.0,1,White,Male,25-34,80.0,Loan originated
1,745000.0,47,935000.0,167.0,1,Asian,Female,25-34,80.0,Loan originated
1,1115000.0,30%-<36%,1395000.0,315.0,1,Asian,Joint,35-44,80.0,Loan originated
1,255000.0,30%-<36%,655000.0,92.0,1,Asian,Female,45-54,38.6,Loan originated
1,385000.0,49,585000.0,173.0,1,White,Male,25-34,65.0,Loan originated
1,965000.0,20%-<30%,1215000.0,323.0,1,Hispanic or Latino,Joint,35-44,80.0,Loan originated
1,325000.0,47,435000.0,99.0,1,Hispanic or Latino,Female,25-34,95.0,Loan originated
1,535000.0,49,715000.0,209.0,1,White,Female,45-54,74.48,Loan originated
1,655000.0,44,685000.0,222.0,1,White,Joint,25-34,95.0,Loan originated
1,725000.0,41,905000.0,168.0,1,Asian,Female,35-44,80.0,Loan originated
1,1145000.0,43,1265000.0,373.0,1,Asian,Joint,35-44,90.0,Application denied
1,945000.0,42,1115000.0,230.0,1,Asian,Joint,25-34,85.0,Loan originated
1,325000.0,47,1275000.0,111.0,1,Hispanic or Latino,Joint,45-54,25.59,Loan originated
1,525000.0,47,1055000.0,138.0,1,Hispanic or Latino,Female,25-34,98.0,Loan originated
1,965000.0,44,1205000.0,219.0,1,Asian,Male,45-54,80.0,Loan originated
1,735000.0,39,1055000.0,174.0,1,White,Male,35-44,70.0,Loan originated
1,465000.0,20%-<30%,675000.0,169.0,1,Other,Female,35-44,70.0,Loan originated
1,585000.0,30%-<36%,775000.0,240.0,1,Asian,Female,45-54,75.0,Loan originated
1,1405000.0,42,1755000.0,501.0,1,Asian,Female,35-44,80.0,Loan originated
1,555000.0,30%-<36%,1055000.0,246.0,1,Asian,Male,55-64,52.38,Loan originated
1,255000.0,42,765000.0,80.0,1,Asian,Male,35-44,32.55,Loan originated
1,1025000.0,30%-<36%,1425000.0,336.0,1,White,Joint,25-34,71.86,Loan originated
1,995000.0,20%-<30%,1295000.0,325.0,1,Asian,Joint,45-54,76.92,Loan originated
1,945000.0,39,1295000.0,242.0,1,Asian,Male,45-54,73.07,Loan originated
1,435000.0,45,545000.0,110.0,1,Asian,Joint,65-74,80.0,Loan originated
1,725000.0,20%-<30%,805000.0,234.0,1,Asian,Female,45-54,90.0,Loan originated
1,695000.0,30%-<36%,995000.0,313.0,1,Asian,Joint,35-44,69.86,Loan originated
1,405000.0,30%-<36%,425000.0,210.0,1,Hispanic or Latino,Joint,55-64,95.0,Loan originated
1,475000.0,30%-<36%,775000.0,288.0,1,Asian,Male,25-34,61.49,Loan originated
1,365000.0,47,515000.0,71.0,1,Asian,Joint,35-44,70.92,Loan originated
1,865000.0,42,955000.0,372.0,1,Asian,Joint,35-44,89.99,Loan originated
1,925000.0,45,1235000.0,475.0,1,Asian,Male,45-54,75.0,Loan originated
1,765000.0,<20%,955000.0,2204.0,1,Asian,Male,45-54,80.0,Loan originated
1,905000.0,30%-<36%,1295000.0,299.0,1,Asian,Joint,25-34,69.99,Loan originated
1,585000.0,30%-<36%,735000.0,213.0,1,Asian,Male,35-44,80.0,Loan originated
1,885000.0,39,985000.0,310.0,1,White,Joint,35-44,90.0,Loan originated
1,605000.0,45,765000.0,131.0,1,White,Female,45-54,80.0,Loan originated
1,405000.0,49,615000.0,79.0,1,White,Joint,35-44,66.72,Loan originated
1,645000.0,36,805000.0,286.0,1,Asian,Joint,45-54,80.0,Loan originated
1,1005000.0,30%-<36%,1255000.0,325.0,1,Asian,Joint,55-64,80.0,Loan originated
1,605000.0,37,755000.0,163.0,1,Asian,Joint,55-64,80.0,Loan originated
1,995000.0,43,1325000.0,226.0,1,Asian,Female,25-34,75.0,Loan originated
1,395000.0,30%-<36%,785000.0,162.0,1,White,Joint,65-74,50.0,Loan originated
1,1115000.0,43,1595000.0,234.0,1,Asian,Joint,25-34,70.0,Application denied
1,365000.0,48,455000.0,94.0,1,White,Female,>74,80.0,Application denied
1,425000.0,47,535000.0,110.0,1,White,Male,65-74,80.0,Loan originated
1,805000.0,43,1775000.0,209.0,1,White,Joint,35-44,45.07,Loan originated
1,405000.0,20%-<30%,1295000.0,249.0,1,Asian,Female,35-44,30.77,Loan originated
1,535000.0,49,715000.0,112.0,1,Asian,Joint,25-34,75.0,Loan originated
1,625000.0,45,645000.0,155.0,1,White,Female,25-34,97.0,Loan originated
1,665000.0,43,835000.0,195.0,1,Asian,Male,<25,80.0,Loan originated
1,1105000.0,48,1225000.0,329.0,1,Asian,Male,35-44,89.96,Loan originated
1,755000.0,20%-<30%,1435000.0,400.0,1,White,Joint,55-64,52.26,Loan originated
1,895000.0,37,1125000.0,262.0,1,Asian,Joint,35-44,80.0,Loan originated
1,425000.0,48,545000.0,95.0,1,Asian,Female,35-44,79.33,Loan originated
1,355000.0,40,605000.0,96.0,1,White,Male,55-64,58.74,Loan originated
1,725000.0,36,965000.0,215.0,1,White,Female,45-54,75.0,Loan originated
1,715000.0,46,755000.0,150.0,1,Asian,Male,35-44,95.0,Loan originated
1,615000.0,45,655000.0,140.0,1,White,Female,35-44,95.0,Loan originated
1,555000.0,39,585000.0,142.0,1,Hispanic or Latino,Male,<25,97.14,Application denied
1,785000.0,41,1085000.0,226.0,1,White,Joint,65-74,72.22,Loan originated
1,745000.0,48,805000.0,174.0,1,Asian,Joint,25-34,93.05,Loan originated
1,305000.0,39,505000.0,104.0,1,Hispanic or Latino,Female,55-64,60.16,Loan originated
1,285000.0,30%-<36%,385000.0,356.0,1,White,Joint,25-34,75.0,Loan originated
1,565000.0,48,575000.0,154.0,1,Hispanic or Latino,Joint,25-34,97.0,Loan originated
1,705000.0,20%-<30%,2665000.0,481.0,1,White,Joint,35-44,26.32,Loan originated
1,975000.0,20%-<30%,1315000.0,373.0,1,Asian,Joint,35-44,74.43,Loan originated
1,585000.0,49,635000.0,148.0,1,White,Joint,25-34,93.41,Loan originated
1,585000.0,20%-<30%,795000.0,257.0,1,White,Male,45-54,73.42,Loan originated
1,895000.0,36,995000.0,238.0,1,Asian,Joint,25-34,89.95,Loan originated
1,1145000.0,30%-<36%,1435000.0,313.0,1,Asian,Male,35-44,80.0,Loan originated
1,265000.0,50%-60%,275000.0,134.0,1,Black or African American,Male,35-44,100.0,Application denied
1,525000.0,20%-<30%,1125000.0,315.0,1,Black or African American,Joint,55-64,46.67,Application denied
1,655000.0,45,2105000.0,223.0,1,Asian,Joint,55-64,30.89,Loan originated
1,925000.0,44,1155000.0,250.0,1,White,Male,35-44,80.0,Loan originated
1,765000.0,30%-<36%,1045000.0,223.0,1,Hispanic or Latino,Male,25-34,73.07,Loan originated
1,265000.0,36,575000.0,87.0,1,Asian,Female,35-44,46.4,Loan originated
1,925000.0,43,1155000.0,209.0,1,Asian,Male,35-44,80.0,Loan originated
1,555000.0,30%-<36%,1005000.0,236.0,1,Asian,Joint,35-44,54.59,Loan originated
1,685000.0,49,765000.0,166.0,1,Asian,Male,25-34,90.0,Loan originated
1,535000.0,49,1055000.0,278.0,1,Asian,Joint,65-74,50.72,Loan originated
1,765000.0,39,865000.0,210.0,1,Asian,Male,35-44,89.06,Loan originated
1,945000.0,49,1355000.0,187.0,1,Asian,Male,35-44,70.0,Loan originated
1,1005000.0,43,1255000.0,228.0,1,White,Joint,35-44,80.0,Loan originated
1,1145000.0,49,1525000.0,311.0,1,Asian,Male,45-54,75.25,Loan originated
1,625000.0,48,655000.0,151.0,1,Black or African American,Male,35-44,95.0,Loan originated
1,1085000.0,30%-<36%,1585000.0,299.0,1,Asian,Joint,25-34,68.47,Loan originated
1,555000.0,42,695000.0,148.0,1,Asian,Male,25-34,80.0,Loan originated
1,275000.0,30%-<36%,675000.0,101.0,1,White,Joint,45-54,40.3,Loan originated
1,595000.0,39,635000.0,154.0,1,White,Female,35-44,95.0,Loan originated
1,665000.0,49,835000.0,191.0,1,Asian,Joint,25-34,80.0,Loan originated
1,1045000.0,39,1305000.0,269.0,1,White,Male,35-44,80.0,Loan originated
1,885000.0,43,1105000.0,370.0,1,Asian,Male,45-54,80.0,Loan originated
1,685000.0,37,795000.0,236.0,1,Asian,Joint,35-44,86.18,Loan originated
1,255000.0,49,275000.0,76.0,1,White,Joint,25-34,95.0,Loan originated
1,695000.0,49,865000.0,135.0,1,Asian,Male,35-44,79.98,Loan originated
1,755000.0,38,915000.0,206.0,1,Black or African American,Male,35-44,83.0,Loan originated
1,525000.0,37,705000.0,159.0,1,Asian,Joint,45-54,75.0,Loan originated
1,765000.0,47,905000.0,199.0,1,White,Female,25-34,85.0,Loan originated
1,735000.0,49,925000.0,177.0,1,Asian,Male,35-44,80.0,Loan originated
1,455000.0,30%-<36%,1005000.0,140.0,1,White,Male,35-44,44.91,Loan originated
1,445000.0,46,555000.0,130.0,1,Asian,Male,65-74,80.0,Loan originated
1,725000.0,20%-<30%,825000.0,255.0,1,Asian,Joint,25-34,87.88,Loan originated
1,1035000.0,37,1145000.0,283.0,1,Hispanic or Latino,Joint,35-44,89.99,Loan originated
1,435000.0,20%-<30%,835000.0,321.0,1,Hispanic or Latino,Joint,25-34,51.89,Loan originated
1,555000.0,20%-<30%,625000.0,253.0,1,White,Joint,35-44,89.93,Application denied
1,615000.0,45,765000.0,154.0,1,Asian,Male,35-44,80.0,Loan originated
1,1115000.0,20%-<30%,1395000.0,375.0,1,Asian,Joint,25-34,80.0,Loan originated
1,1065000.0,38,1185000.0,360.0,1,Asian,Joint,35-44,90.0,Loan originated
1,635000.0,38,775000.0,197.0,1,White,Joint,35-44,82.0,Loan originated
1,475000.0,48,675000.0,105.0,1,Asian,Male,25-34,70.37,Loan originated
1,1105000.0,49,2505000.0,270.0,1,Asian,Joint,45-54,44.0,Loan originated
1,305000.0,20%-<30%,805000.0,155.0,1,White,Joint,45-54,37.5,Loan originated
1,935000.0,30%-<36%,1555000.0,357.0,1,Asian,Male,35-44,60.0,Loan originated
1,665000.0,45,705000.0,164.0,1,Asian,Male,35-44,94.99,Loan originated
1,915000.0,30%-<36%,1225000.0,301.0,1,Asian,Male,25-34,75.0,Loan originated
1,1075000.0,39,1345000.0,261.0,1,Asian,Joint,25-34,80.0,Loan originated
1,785000.0,30%-<36%,985000.0,269.0,1,Asian,Joint,25-34,79.78,Loan originated
1,655000.0,43,875000.0,334.0,1,Asian,Male,35-44,75.0,Loan originated
1,815000.0,20%-<30%,905000.0,330.0,1,White,Female,35-44,90.0,Loan originated
1,605000.0,46,805000.0,203.0,1,Asian,Joint,45-54,75.0,Loan originated
1,515000.0,47,645000.0,132.0,1,Asian,Joint,25-34,80.0,Loan originated
1,525000.0,49,1155000.0,267.0,1,Asian,Male,55-64,45.65,Application denied
1,425000.0,<20%,865000.0,281.0,1,Asian,Male,35-44,48.84,Loan originated
1,525000.0,20%-<30%,745000.0,416.0,1,White,Female,45-54,70.0,Loan originated
1,755000.0,50%-60%,1755000.0,358.0,1,White,Female,45-54,42.74,Application denied
1,695000.0,47,925000.0,223.0,1,Asian,Male,35-44,75.0,Loan originated
1,635000.0,41,705000.0,151.0,1,Asian,Male,35-44,90.0,Loan originated
1,475000.0,20%-<30%,675000.0,196.0,1,Asian,Female,55-64,70.39,Loan originated
1,1045000.0,38,1305000.0,261.0,1,Asian,Female,25-34,79.93,Loan originated
1,1035000.0,43,1735000.0,257.0,1,Asian,Joint,35-44,60.0,Loan originated
1,945000.0,30%-<36%,1405000.0,333.0,1,White,Joint,25-34,67.14,Loan originated
1,545000.0,20%-<30%,675000.0,210.0,1,White,Joint,35-44,80.0,Loan originated
1,1075000.0,40,1345000.0,353.0,1,Asian,Female,35-44,80.0,Loan originated
1,1045000.0,43,1315000.0,260.0,1,Asian,Joint,45-54,80.0,Loan originated
1,855000.0,36,955000.0,228.0,1,Asian,Female,35-44,89.89,Loan originated
1,505000.0,>60%,725000.0,89.0,1,White,Joint,55-64,70.0,Application denied
1,565000.0,47,785000.0,125.0,1,Asian,Female,25-34,71.79,Loan originated
1,1295000.0,43,1735000.0,389.0,1,Asian,Joint,25-34,74.57,Loan originated
1,655000.0,46,975000.0,141.0,1,Asian,Female,25-34,66.67,Loan originated
1,905000.0,39,1005000.0,365.0,1,White,Male,25-34,90.0,Loan originated
1,365000.0,46,715000.0,84.0,1,White,Male,35-44,50.7,Loan originated
1,665000.0,49,825000.0,235.0,1,Asian,Joint,35-44,80.0,Loan originated
1,575000.0,49,605000.0,207.0,1,Hispanic or Latino,Male,45-54,95.0,Loan originated
1,1025000.0,44,1285000.0,235.0,1,Asian,Joint,35-44,80.0,Loan originated
1,945000.0,44,1115000.0,284.0,1,Asian,Joint,35-44,85.0,Loan originated
1,185000.0,46,535000.0,135.0,1,White,Female,55-64,34.21,Loan originated
1,55000.0,42,65000.0,14.0,1,White,Male,55-64,80.0,Application denied
1,665000.0,30%-<36%,1005000.0,193.0,1,Asian,Joint,25-34,65.64,Loan originated
1,1005000.0,48,1655000.0,205.0,1,Asian,Joint,35-44,60.61,Loan originated
1,965000.0,49,1265000.0,210.0,1,Asian,Female,35-44,76.25,Application denied
1,585000.0,40,935000.0,155.0,1,Asian,Joint,25-34,62.39,Loan originated
1,495000.0,20%-<30%,685000.0,245.0,1,White,Joint,35-44,71.53,Loan originated
1,405000.0,50%-60%,455000.0,66.0,1,White,Male,35-44,90.0,Application denied
1,265000.0,30%-<36%,1195000.0,117.0,1,White,Female,45-54,21.81,Loan originated
1,645000.0,36,925000.0,205.0,1,Asian,Male,25-34,70.0,Loan originated
1,615000.0,37,685000.0,159.0,1,Asian,Male,45-54,89.99,Loan originated
1,995000.0,39,1325000.0,272.0,1,Asian,Joint,25-34,75.0,Loan originated
1,365000.0,47,455000.0,93.0,1,Asian,Female,55-64,80.0,Loan originated
1,715000.0,45,955000.0,192.0,1,Asian,Male,55-64,75.0,Loan originated
1,565000.0,30%-<36%,705000.0,187.0,1,Asian,Joint,35-44,80.0,Loan originated
1,775000.0,41,915000.0,238.0,1,Hispanic or Latino,Joint,25-34,85.0,Loan originated
1,505000.0,37,805000.0,156.0,1,Asian,Male,45-54,62.73,Loan originated
1,555000.0,49,615000.0,112.0,1,Asian,Male,25-34,89.98,Loan originated
1,765000.0,41,1005000.0,247.0,1,Asian,Male,25-34,76.7,Loan originated
1,755000.0,37,835000.0,200.0,1,Hispanic or Latino,Joint,25-34,89.99,Loan originated
1,585000.0,44,725000.0,125.0,1,Asian,Female,25-34,80.0,Loan originated
1,835000.0,50%-60%,1105000.0,192.0,1,Asian,Joint,35-44,75.56,Loan originated
1,405000.0,49,465000.0,80.0,1,Asian,Male,<25,90.17,Loan originated
